id,name_en,bbx,caption_cn,caption_en,class_cn,class_en,retrieval_class_cn,retrieval_class_en,picture,scaling_strategy,inner_placement,portfolio_assets,source,author_name,author_link,license,state,alignToWallNormal
1431,a_SM_desk_props_marker,"0.175,0.025,0.024",带蓝色握柄和刻度标记的灰色记号笔,A gray marker pen with blue grip and measurement markings,记号笔,Marker_pen,笔,Pen,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1432,a_SM_desk_props_marker_closed,"0.181,0.026,0.025",带蓝色笔帽和蓝色文字条纹的灰色圆柱形记号笔,Gray cylindrical marker pen with blue cap and blue text stripe,记号笔,Marker_pen,笔,Pen,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1616,a_SM_Pen_01b_02,"0.025,0.149,0.027",灰色笔身黑色笔帽的圆柱形记号笔,Gray marker pen with black cap and cylindrical body,记号笔,Marker_pen,笔,Pen,,RADIAL,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1617,a_SM_Pen_01c,"0.025,0.149,0.027",带红色笔帽和刻度标记的灰色记号笔,A gray marker pen with red cap and measurement markings,记号笔,Marker_pen,笔,Pen,,RADIAL,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1656,a_SM_rest_area_heater,"0.484,0.184,0.495",灰色竖条格栅双发热管电暖器,Gray electric heater with vertical grille and dual heating bars,加热器,Heater,加热器,Heater,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1784,a_SM_welding_machine_cable_01,"0.477,0.282,0.039",带长卷曲电缆和接头的黑色焊接夹具,Black welding clamp with long coiled cable and connector,夹具,Fixture,夹具,Fixture,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1785,a_SM_welding_machine_cable_02,"0.547,0.422,0.035",带红色鳄鱼夹和圆形接头的深灰色焊接电缆,Dark gray welding cable with red alligator clip and round connector,夹具,Fixture,夹具,Fixture,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1786,a_SM_welding_machine_clamp,"0.202,0.076,0.038",灰色工字型金属焊接夹具，表面有锈蚀痕迹,Gray weathered metal welding clamp with I-beam profile,夹具,Fixture,夹具,Fixture,,ISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1788,a_SM_welding_machine_holder,"0.215,0.064,0.026",红灰色绝缘手柄焊接电极夹,Red and gray welding electrode holder with insulated handle,夹具,Fixture,夹具,Fixture,,ISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
566,21_SM_Stationery_NN_01ae,"0.013,0.041,0.004",灰色金属材质圆润边缘回形针,A gray metal paper clip with smooth rounded edges,夹子,Clip,夹子,Clip,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
663,25_SM_Vacuum_Cleaner_51a,"0.257,0.271,1.313",灰白色直立式吸尘器，配弯曲手柄和透明集尘盒,Gray and white upright vacuum cleaner with curved handle and transparent dust container,家用吸尘器,Household_vacuum_cleaner,吸尘器,Vacuum_cleaner,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/d97d9c3a-8bf4-49f9-b99f-8becd8dd12b3,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
664,25_SM_Vacuum_Cleaner_51b,"0.669,0.682,1.141","珊瑚粉色立式吸尘器,配有白色装饰和滚轮底座",A coral pink upright vacuum cleaner with white accents and wheeled base,家用吸尘器,Household_vacuum_cleaner,吸尘器,Vacuum_cleaner,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/d97d9c3a-8bf4-49f9-b99f-8becd8dd12b3,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
665,25_SM_Vacuum_Cleaner_NN_51a,"0.257,0.272,1.314",带透明集尘仓和弯曲手柄的灰色立式吸尘器,"An upright vacuum cleaner with gray body, transparent dust chamber, and curved handle",家用吸尘器,Household_vacuum_cleaner,吸尘器,Vacuum_cleaner,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/d97d9c3a-8bf4-49f9-b99f-8becd8dd12b3,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
668,25_SM_Vacuum_Cleaners_NN_11c,"0.517,0.614,1.487",灰白色直立式吸尘器带蓝色布质集尘袋,A gray and white upright vacuum cleaner with blue fabric dust bag,家用吸尘器,Household_vacuum_cleaner,吸尘器,Vacuum_cleaner,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/d97d9c3a-8bf4-49f9-b99f-8becd8dd12b3,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
669,25_SM_Vacuums_18b,"0.310,0.321,1.154",橙色机身灰色底座的立式吸尘器,An upright vacuum cleaner with orange body and gray base,家用吸尘器,Household_vacuum_cleaner,吸尘器,Vacuum_cleaner,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/d97d9c3a-8bf4-49f9-b99f-8becd8dd12b3,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
1027,8_Sm_drum_kit_base_drum,"0.707,0.706,0.880",红色金属鼓组配镀铬五金件和灰色底鼓鼓面,A red metallic drum kit with chrome hardware and grey bass drum head,架子鼓,Drum_kit,乐器,Musical_instrument,,ISOTROPIC,0,1.0,https://www.fab.com/zh-cn/listings/ea1058b0-0a6e-4bff-a206-583c8f18b89f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1029,8_Sm_drum_kit_complete,"1.787,1.439,1.314","红色金属五件套架子鼓,配银色支架和铜色镲片",Red metallic five-piece drum kit with silver hardware and bronze cymbals,架子鼓,Drum_kit,乐器,Musical_instrument,,ISOTROPIC,0,1.0,https://www.fab.com/zh-cn/listings/ea1058b0-0a6e-4bff-a206-583c8f18b89f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1030,8_Sm_drum_kit_floor_tom,"0.535,0.526,0.703",珊瑚红色落地桶鼓配白色鼓皮和镀铬金属件,A coral red floor tom drum with white drumhead and chrome hardware,架子鼓,Drum_kit,乐器,Musical_instrument,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/ea1058b0-0a6e-4bff-a206-583c8f18b89f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1032,8_Sm_drum_kit_snare_drum,"0.472,0.464,0.728",带镀铬配件的红色军鼓及三脚架支架,A red snare drum with chrome hardware mounted on tripod stand,架子鼓,Drum_kit,乐器,Musical_instrument,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/ea1058b0-0a6e-4bff-a206-583c8f18b89f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1395,a_SM_ComputerDisplay01,"1.051,0.226,0.603",深古铜色金属边框黑屏宽屏显示器,A wide rectangular monitor with dark bronze metallic frame and black screen,监视器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,1.0
1396,a_SM_ComputerDisplay02,"1.051,0.230,0.603",深色边框电脑显示器，显示青蓝色科幻景观的3D建模软件界面,A dark-framed computer monitor displaying 3D modeling software with teal-blue sci-fi landscape scene,监视器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,1.0
1397,a_SM_ComputerDisplay03,"1.051,0.230,0.603",深色显示器展示赛博朋克地铁场景，带青色光晕和灰色边框,A dark monitor displaying a dystopian subway scene with cyan glow and gray frame,监视器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,1.0
1398,a_SM_ComputerDisplay04,"1.051,0.226,0.603",深色电脑显示器显示青色调未来城市景观的3D建模软件,A dark computer monitor displaying 3D modeling software with cyan-tinted futuristic cityscape,监视器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,1.0
1399,a_SM_ComputerDisplay05,"1.051,0.226,0.603",宽屏显示器展示深青色水族馆场景与鱼缸画面,A widescreen monitor displaying a dark teal aquarium scene with fish tanks,监视器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,1.0
1400,a_SM_ComputerDisplay06,"1.051,0.226,0.603",宽屏显示器展示青色灯光的黑暗工业仓库场景,A widescreen monitor displaying dark industrial warehouse scene with teal lighting,监视器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,1.0
1401,a_SM_ComputerDisplay07,"1.051,0.226,0.603",黑色边框宽屏显示器，显示深青色走廊场景,A widescreen monitor displaying dark teal corridor scene with black frame,监视器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,1.0
1561,a_SM_monitor_01,"0.280,0.460,0.336",灰色立方体复古CRT监控显示器,A gray cubic vintage surveillance monitor with CRT screen,监视器,Vintage_surveillance_monitor,监视器,Vintage_surveillance_monitor,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1562,a_SM_monitor_02,"0.280,0.460,0.336",灰色复古立方体监控显示器带前置屏幕,Gray vintage cube-shaped surveillance monitor with front screen display,监视器,Vintage_surveillance_monitor,监视器,Vintage_surveillance_monitor,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1563,a_SM_monitor_03,"0.280,0.460,0.336",灰色复古CRT显示器，带散热格栅和顶部提手,Gray vintage CRT monitor with ventilation grilles and top handle,监视器,Vintage_surveillance_monitor,监视器,Vintage_surveillance_monitor,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
303,11_SM_Blade,"0.948,0.096,0.373",三把带缠绕手柄的武士刀配黑色展示架,Three katana swords with wrapped handles on black display stand,剑,Sword,武器,Weapon,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c378af24-5f24-48a1-8d60-290f2cd8529f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
197,0_SM_Keyboard,"0.326,0.137,0.010",简约设计的白色超薄无线键盘,A slim white wireless keyboard with minimalist design,键盘,Keyboard,键盘,Keyboard,,SORTED_ANISOTROPIC,0,0.0,ue fab:https://www.fab.com/zh-cn/listings/c06d2cad-0d69-4b0d-8f54-b670f7ab2b6c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
547,21_SM_PC_NN_01g,"0.365,0.023,0.178",浅灰色紧凑型标准QWERTY布局低键帽键盘,A light gray compact keyboard with standard QWERTY layout and low-profile keys,键盘,Keyboard,键盘,Keyboard,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
743,41_ComputerSet_04,"0.507,0.168,0.034",灰色标准QWERTY布局全尺寸键盘,A gray full-size keyboard with standard QWERTY layout,键盘,Keyboard,键盘,Keyboard,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/9186bda0-5ff4-4e7e-9037-67cbdea463e8,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
796,44_sk22_KeyBoard01,"0.374,0.110,0.031",RGB背光机械键盘，带渐变彩色灯效,RGB backlit mechanical gaming keyboard with gradient color lighting effects,键盘,Keyboard,键盘,Keyboard,,SORTED_ANISOTROPIC,0,0.0,https://sketchfab.com/3d-models/gaming-desktop-pc-d1d8282c9916438091f11aeb28787b66,Yolala3D | Y3D,https://sketchfab.com/Yolala3d,CC BY-NC-SA 4.0,,
1721,a_SM_TrafficBarrel01,"0.811,0.811,0.938",橙白相间带黑色橡胶底座的圆柱形交通桶,Orange and white striped cylindrical traffic barrel with black rubber base,交通锥,Traffic_cone,路障,Roadblock,,RADIAL,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1808,a_TrafficCone,"0.280,0.280,0.498",红灰相间条纹方底交通锥,Red and gray striped traffic cone with square base,交通锥,Traffic_cone,路障,Roadblock,,RADIAL,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
974,6_SM_DeskTape_01,"0.185,0.055,0.068",装有白色胶带卷的灰色塑料胶带切割器,A gray plastic tape dispenser with white tape roll loaded,胶带,Roll_of_tape,胶带,Roll_of_tape,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/e7f87294-9897-4844-9f71-172ceae7254d,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1219,a_SM_auto_repair_03_tape_01,"0.092,0.092,0.017",一卷棕色美纹纸胶带，内侧为灰色胶面,A roll of brown masking tape with gray adhesive interior,胶带,Roll_of_tape,胶带,Roll_of_tape,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1220,a_SM_auto_repair_03_tape_02,"0.092,0.092,0.046",带棕色纸芯的宽幅灰色胶带卷,A wide gray adhesive tape roll with brown cardboard core,胶带,Roll_of_tape,胶带,Roll_of_tape,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1221,a_SM_auto_repair_03_tape_03,"0.050,0.050,0.016",带灰色胶面的棕红色胶带卷,A burgundy-brown tape roll with gray adhesive surface,胶带,Roll_of_tape,胶带,Roll_of_tape,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1152,a_RoadBlock1,"2.445,0.431,1.090",灰色金属竖条栅栏路障，带稳定支脚,Gray metal crowd control barrier with vertical bars and stabilizing feet,街道栏杆,Street_railing,栏杆,Railing,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1647,a_SM_Railins_01,"1.600,0.200,1.100",橙黑斜纹警示立柱配锈蚀金属横杆护栏,Orange and black striped safety barrier with weathered metal crossbars,街道栏杆,Street_railing,栏杆,Railing,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1648,a_SM_RailinsAngle_01,"1.600,1.600,1.100",灰色金属街道护栏，带斜条纹警示立柱和水平横杆,Gray metal street railing with diagonal striped warning posts and horizontal bars,街道栏杆,Street_railing,栏杆,Railing,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1649,a_SM_RailinsBig_01,"2.600,0.262,1.113",带混凝土板和橙色条纹的工业金属街道护栏,Industrial metal street barrier with concrete panel and orange stripe,街道栏杆,Street_railing,栏杆,Railing,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1650,a_SM_RailinsMid_01,"2.600,0.200,1.100",工业风格金属街道护栏，灰色立柱配黄黑斜条警示条纹,Industrial metal street railing with yellow and black diagonal hazard stripes on gray posts,街道栏杆,Street_railing,栏杆,Railing,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
365,12_SM_Street_Light,"2.026,0.296,4.802",灰色鹅颈式街灯，配有弧形灯杆和椭圆形灯罩,Modern gray gooseneck street lamp with curved pole and oval shade,街头灯,Street_lamp,照明设备,Lighting_equipment,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/a240ec0c-aabc-4c7e-917a-41949b0c2578,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
383,14_SM_Power_Post_Light,"1.602,0.506,0.475",深灰色碟形反射罩壁挂式路灯，带弧形支臂,A dark grey wall-mounted lamp with curved arm and dish reflector,街头灯,Street_lamp,照明设备,Lighting_equipment,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/a104cf32-37fe-446f-ac75-cf468d11572a,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1039,8_SM_Light,"0.098,0.153,0.237",带弧形金属提手的灰色圆柱形便携提灯,A gray cylindrical portable lantern with arched metal handle,街头灯,Street_lamp,照明设备,Lighting_equipment,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/ea1058b0-0a6e-4bff-a206-583c8f18b89f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
290,1_TinSheet01,"1.028,2.048,0.029",带凸起圆形凹坑图案的棕色锈蚀金属波纹板,A weathered brown metal corrugated sheet with raised circular dimple pattern,金属瓦楞板,Metal_corrugated_sheet,建材,Building_material,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/e9415a4b-3cf7-4336-92a6-f08a25d784c2,SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
291,1_TinSheet02,"1.072,1.868,0.235",带锈迹纹理的褐色波纹金属板,Weathered brown corrugated metal sheet with rust texture,金属瓦楞板,Metal_corrugated_sheet,建材,Building_material,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/e9415a4b-3cf7-4336-92a6-f08a25d784c2,SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
95,0_ornate_mirror_01_2k_packed,"0.630,0.095,0.102",带花卉雕饰顶部的拱形金色边框镜子,An arched gold-framed mirror with ornate floral crest detail,镜子,Mirror,镜子,Mirror,,SORTED_ANISOTROPIC,0,0.0,https://polyhaven.com/a/ornate_mirror_01,James Ray Cock,https://polyhaven.com/all?a=James%20Ray%20Cock,CC BY-NC-SA 4.0,,1.0
209,0_SM_Mirror_Fir001,"0.994,0.053,1.360",白色巴洛克雕花卷草装饰椭圆镜,White ornate oval mirror with baroque carved scrollwork crest,镜子,Mirror,镜子,Mirror,,SORTED_ANISOTROPIC,0,0.0,商品下架，但作者已同意,CityColor（黄烨）,CityColor（黄烨）,CC BY-NC-SA 4.0,,1.0
210,0_SM_Mirror_Sec001,"0.853,0.031,1.127",米色雕花装饰边框的古典墙面镜,An ornate beige wall mirror with carved floral decorative frame,镜子,Mirror,镜子,Mirror,,SORTED_ANISOTROPIC,0,0.0,商品下架，但作者已同意,CityColor（黄烨）,CityColor（黄烨）,CC BY-NC-SA 4.0,,1.0
211,0_SM_Mirror_thr001,"0.800,0.115,1.240",白色边框的化妆镜，周围环绕圆形灯泡,A white-framed vanity mirror with round bulb lights around the perimeter,镜子,Mirror,镜子,Mirror,,SORTED_ANISOTROPIC,0,0.0,商品下架，但作者已同意,CityColor（黄烨）,CityColor（黄烨）,CC BY-NC-SA 4.0,,1.0
